year,month,day,gender,births
1972,1,20,F,4474
1972,1,20,M,4867
1972,1,21,F,4629
1972,1,21,M,4739
1972,1,22,F,4309
1972,1,22,M,4501
1972,1,23,F,4046
1972,1,23,M,4102
1972,1,24,F,4740
1972,1,24,M,4906
1972,1,25,F,4648
1972,1,25,M,5130
1972,1,26,F,4540
1972,1,26,M,4616
1972,1,27,F,4388
1972,1,27,M,4668
1972,1,28,F,4433
1972,1,28,M,4744
1972,1,29,F,4078
1972,1,29,M,4154
1972,1,30,F,3944
1972,1,30,M,3982
1972,1,31,F,4526
1972,1,31,M,4745
1972,1,99,F,12
1972,1,99,M,12
1972,2,1,F,4768
1972,2,1,M,4895
1972,2,2,F,4586
1972,2,2,M,4784
1972,2,3,F,4511
1972,2,3,M,4716
1972,2,4,F,4553
1972,2,4,M,4806
1972,2,5,F,4124
1972,2,5,M,4199
1972,2,6,F,3839
1972,2,6,M,4126
1972,2,7,F,4520
1972,2,7,M,4775
1972,2,8,F,4658
1972,2,8,M,4940
1972,2,9,F,4309
1972,2,9,M,4691
1972,2,10,F,4515
1972,2,10,M,4430
1972,2,11,F,4555
1972,2,11,M,4802
1972,2,12,F,4256
1972,2,12,M,4315
1972,2,13,F,3895
1972,2,13,M,4114
1972,2,14,F,4827
1972,2,14,M,5037
1972,2,15,F,4728
1972,2,15,M,4939
1972,2,16,F,4667
1972,2,16,M,4907
1972,2,17,F,4520
1972,2,17,M,4905
1972,2,18,F,4732
1972,2,18,M,4920
1972,2,19,F,4035
1972,2,19,M,4315
1972,2,20,F,3906
1972,2,20,M,4030
1972,2,21,F,4400
1972,2,21,M,4407
1972,2,22,F,4660
1972,2,22,M,5055
1972,2,23,F,4574
1972,2,23,M,4783
1972,2,24,F,4557
1972,2,24,M,4682
1972,2,25,F,4608
1972,2,25,M,4887
1972,2,26,F,4115
1972,2,26,M,4486
1972,2,27,F,3640
1972,2,27,M,3951
1972,2,28,F,4505
1972,2,28,M,4792
1972,2,29,F,4663
1972,2,29,M,4919
1972,2,30,F,2
1972,2,31,M,2
1972,2,99,F,8
1972,2,99,M,16
1972,3,1,F,4814
1972,3,1,M,4807
1972,3,2,F,4523
1972,3,2,M,4752
1972,3,3,F,4601
1972,3,3,M,5004
1972,3,4,F,4044
1972,3,4,M,4380
1972,3,5,F,3793
1972,3,5,M,3927
1972,3,6,F,4412
1972,3,6,M,4714
1972,3,7,F,4601
1972,3,7,M,4881
1972,3,8,F,4543
1972,3,8,M,4688
1972,3,9,F,4344
1972,3,9,M,4561
1972,3,10,F,4503
1972,3,10,M,4607
1972,3,11,F,4089
1972,3,11,M,4154
1972,3,12,F,3851
1972,3,12,M,4014
1972,3,13,F,4549
1972,3,13,M,4718
1972,3,14,F,4637
1972,3,14,M,4956
1972,3,15,F,4510
1972,3,15,M,4736
1972,3,16,F,4356
1972,3,16,M,4690
1972,3,17,F,4567
1972,3,17,M,4922
1972,3,18,F,4013
1972,3,18,M,4063
1972,3,19,F,3737
1972,3,19,M,3921
1972,3,20,F,4365
1972,3,20,M,4440
1972,3,21,F,4331
1972,3,21,M,4729
1972,3,22,F,4347
1972,3,22,M,4574
1972,3,23,F,4231
1972,3,23,M,4647
1972,3,24,F,4280
1972,3,24,M,4613
1972,3,25,F,3892
1972,3,25,M,4034
1972,3,26,F,3664
1972,3,26,M,3885
1972,3,27,F,4424
1972,3,27,M,4659
1972,3,28,F,4528
1972,3,28,M,4739
1972,3,29,F,4221
1972,3,29,M,4660
1972,3,30,F,4232
1972,3,30,M,4412
1972,3,31,F,4275
1972,3,31,M,4465
1972,3,99,F,8
1972,3,99,M,8
1972,4,1,F,3766
1972,4,1,M,3792
1972,4,2,F,3576
1972,4,2,M,3783
1972,4,3,F,4135
1972,4,3,M,4569
1972,4,4,F,4726
1972,4,4,M,4595
1972,4,5,F,4317
1972,4,5,M,4570
1972,4,6,F,4206
1972,4,6,M,4765
1972,4,7,F,4389
1972,4,7,M,4581
1972,4,8,F,3784
1972,4,8,M,4107
1972,4,9,F,3785
1972,4,9,M,3750
1972,4,10,F,4204
1972,4,10,M,4494
1972,4,11,F,4435
1972,4,11,M,4745
1972,4,12,F,4313
1972,4,12,M,4654
1972,4,13,F,4409
1972,4,13,M,4578
1972,4,14,F,4493
1972,4,14,M,4699
1972,4,15,F,3912
1972,4,15,M,4195
1972,4,16,F,3632
1972,4,16,M,3933
1972,4,17,F,4298
1972,4,17,M,4561
1972,4,18,F,4516
1972,4,18,M,4785
1972,4,19,F,4363
1972,4,19,M,4464
1972,4,20,F,4259
1972,4,20,M,4569
1972,4,21,F,4230
1972,4,21,M,4489
1972,4,22,F,3749
1972,4,22,M,4084
1972,4,23,F,3537
1972,4,23,M,3798
1972,4,24,F,4434
1972,4,24,M,4472
1972,4,25,F,4496
1972,4,25,M,4817
1972,4,26,F,4245
1972,4,26,M,4399
1972,4,27,F,4373
1972,4,27,M,4346
1972,4,28,F,4261
1972,4,28,M,4591
1972,4,29,F,3797
1972,4,29,M,4010
1972,4,30,F,3522
1972,4,30,M,3690
1972,4,31,F,4
1972,4,31,M,4
1972,4,99,F,12
1972,4,99,M,8
1972,5,1,F,4393
1972,5,1,M,4652
1972,5,2,F,4520
1972,5,2,M,4813
1972,5,3,F,4497
1972,5,3,M,4603
1972,5,4,F,4248
1972,5,4,M,4506
1972,5,5,F,4393
1972,5,5,M,4526
1972,5,6,F,3747
1972,5,6,M,4042
1972,5,7,F,3692
1972,5,7,M,3915
1972,5,8,F,4318
1972,5,8,M,4658
1972,5,9,F,4399
1972,5,9,M,4875
1972,5,10,F,4191
1972,5,10,M,4717
1972,5,11,F,4180
1972,5,11,M,4566
1972,5,12,F,4465
1972,5,12,M,4615
1972,5,13,F,3885
1972,5,13,M,4141
1972,5,14,F,3621
1972,5,14,M,3908
1972,5,15,F,4367
1972,5,15,M,4692
1972,5,16,F,4597
1972,5,16,M,4776
1972,5,17,F,4384
1972,5,17,M,4723
1972,5,18,F,4343
1972,5,18,M,4466
1972,5,19,F,4379
1972,5,19,M,4637
1972,5,20,F,3966
1972,5,20,M,4066
1972,5,21,F,3558
1972,5,21,M,3810
1972,5,22,F,4516
1972,5,22,M,4732
1972,5,23,F,4666
1972,5,23,M,4989
1972,5,24,F,4512
1972,5,24,M,4634
1972,5,25,F,4539
1972,5,25,M,4754
1972,5,26,F,4325
1972,5,26,M,4661
1972,5,27,F,3867
1972,5,27,M,4108
1972,5,28,F,3695
1972,5,28,M,3912
1972,5,29,F,3786
1972,5,29,M,4066
1972,5,30,F,4488
1972,5,30,M,4714
1972,5,31,F,4588
1972,5,31,M,4863
1972,5,99,F,8
1972,5,99,M,6
1972,6,1,F,4412
1972,6,1,M,4765
1972,6,2,F,4412
1972,6,2,M,4445
1972,6,3,F,4003
1972,6,3,M,4072
1972,6,4,F,3562
1972,6,4,M,4025
1972,6,5,F,4237
1972,6,5,M,4490
1972,6,6,F,4542
1972,6,6,M,4731
1972,6,7,F,4392
1972,6,7,M,4691
1972,6,8,F,4168
1972,6,8,M,4596
1972,6,9,F,4414
1972,6,9,M,4703
1972,6,10,F,3983
1972,6,10,M,4152
1972,6,11,F,3556
1972,6,11,M,3782
1972,6,12,F,4225
1972,6,12,M,4472
1972,6,13,F,4490
1972,6,13,M,4714
1972,6,14,F,4333
1972,6,14,M,4527
1972,6,15,F,4423
1972,6,15,M,4508
1972,6,16,F,4614
1972,6,16,M,4584
1972,6,17,F,3806
1972,6,17,M,3974
1972,6,18,F,3624
1972,6,18,M,3814
1972,6,19,F,4398
1972,6,19,M,4452
1972,6,20,F,4421
1972,6,20,M,4748
1972,6,21,F,4234
1972,6,21,M,4598
1972,6,22,F,4347
1972,6,22,M,4192
1972,6,23,F,4370
1972,6,23,M,4417
1972,6,24,F,3769
1972,6,24,M,4136
1972,6,25,F,3768
1972,6,25,M,3819
1972,6,26,F,4448
1972,6,26,M,4751
1972,6,27,F,4620
1972,6,27,M,4795
1972,6,28,F,4422
1972,6,28,M,4853
1972,6,29,F,4449
1972,6,29,M,4766
1972,6,30,F,4323
1972,6,30,M,4856
1972,6,31,F,4
1972,6,99,F,12
1972,6,99,M,20
1972,7,1,F,4151
1972,7,1,M,4342
1972,7,2,F,3684
1972,7,2,M,4041
1972,7,3,F,4279
1972,7,3,M,4473
1972,7,4,F,4014
1972,7,4,M,4079
1972,7,5,F,4460
1972,7,5,M,4460
1972,7,6,F,4438
1972,7,6,M,4815
1972,7,7,F,4623
1972,7,7,M,4887
1972,7,8,F,4287
1972,7,8,M,4335
1972,7,9,F,3714
1972,7,9,M,3942
1972,7,10,F,4449
1972,7,10,M,4813
1972,7,11,F,4714
1972,7,11,M,4921
1972,7,12,F,4779
1972,7,12,M,4959
1972,7,13,F,4537
1972,7,13,M,4853
1972,7,14,F,4697
1972,7,14,M,4960
1972,7,15,F,4303
1972,7,15,M,4443
1972,7,16,F,3865
1972,7,16,M,4103
1972,7,17,F,4702
1972,7,17,M,4832
1972,7,18,F,4709
1972,7,18,M,5010
1972,7,19,F,4478
1972,7,19,M,4757
1972,7,20,F,4642
1972,7,20,M,4906
1972,7,21,F,4794
1972,7,21,M,4870
1972,7,22,F,4191
1972,7,22,M,4404
1972,7,23,F,3902
1972,7,23,M,4052
1972,7,24,F,4592
1972,7,24,M,4893
1972,7,25,F,4611
1972,7,25,M,5051
1972,7,26,F,4453
1972,7,26,M,4693
1972,7,27,F,4747
1972,7,27,M,4746
1972,7,28,F,4672
1972,7,28,M,4834
1972,7,29,F,4088
1972,7,29,M,4353
1972,7,30,F,3743
1972,7,30,M,3967
1972,7,31,F,4316
1972,7,31,M,4824
1972,7,99,F,6
1972,7,99,M,10
1972,8,1,F,4814
1972,8,1,M,5022
1972,8,2,F,4639
1972,8,2,M,4741
1972,8,3,F,4493
1972,8,3,M,4807
1972,8,4,F,4663
1972,8,4,M,4829
1972,8,5,F,4168
1972,8,5,M,4341
1972,8,6,F,3970
1972,8,6,M,3992
1972,8,7,F,4514
1972,8,7,M,4776
1972,8,8,F,4769
1972,8,8,M,5286
1972,8,9,F,4588
1972,8,9,M,4893
1972,8,10,F,4560
1972,8,10,M,4826
1972,8,11,F,4518
1972,8,11,M,4812
1972,8,12,F,4146
1972,8,12,M,4562
1972,8,13,F,3855
1972,8,13,M,4210
1972,8,14,F,4598
1972,8,14,M,4941
1972,8,15,F,4950
1972,8,15,M,5179
1972,8,16,F,4812
1972,8,16,M,4886
1972,8,17,F,4589
1972,8,17,M,5013
1972,8,18,F,4810
1972,8,18,M,4988
1972,8,19,F,4155
1972,8,19,M,4465
1972,8,20,F,4052
1972,8,20,M,4235
1972,8,21,F,4702
1972,8,21,M,4967
1972,8,22,F,4879
1972,8,22,M,5281
1972,8,23,F,4541
1972,8,23,M,4953
1972,8,24,F,4537
1972,8,24,M,4873
1972,8,25,F,4797
1972,8,25,M,4919
1972,8,26,F,4174
1972,8,26,M,4544
1972,8,27,F,3772
1972,8,27,M,4250
1972,8,28,F,4750
1972,8,28,M,4994
1972,8,29,F,4869
1972,8,29,M,5165
1972,8,30,F,4688
1972,8,30,M,4895
1972,8,31,F,4618
1972,8,31,M,4911
1972,8,99,F,14
1972,8,99,M,10
1972,9,1,F,4649
1972,9,1,M,4894
1972,9,2,F,4016
1972,9,2,M,4392
1972,9,3,F,3902
1972,9,3,M,4165
1972,9,4,F,3936
1972,9,4,M,4258
1972,9,5,F,4673
1972,9,5,M,4987
1972,9,6,F,4883
1972,9,6,M,4936
1972,9,7,F,4863
1972,9,7,M,4961
1972,9,8,F,4915
1972,9,8,M,5228
1972,9,9,F,4381
1972,9,9,M,4445
1972,9,10,F,4169
1972,9,10,M,4064
1972,9,11,F,4714
1972,9,11,M,5057
1972,9,12,F,4854
1972,9,12,M,5165
1972,9,13,F,4822
1972,9,13,M,4972
1972,9,14,F,4892
1972,9,14,M,5143
1972,9,15,F,5038
1972,9,15,M,5241
1972,9,16,F,4573
1972,9,16,M,4628
1972,9,17,F,4088
1972,9,17,M,4451
1972,9,18,F,4882
1972,9,18,M,5023
1972,9,19,F,4927
1972,9,19,M,5146
1972,9,20,F,4910
1972,9,20,M,5012
1972,9,21,F,4715
1972,9,21,M,5009
1972,9,22,F,4831
1972,9,22,M,4951
1972,9,23,F,4306
1972,9,23,M,4471
1972,9,24,F,4056
1972,9,24,M,4399
1972,9,25,F,4902
1972,9,25,M,4933
1972,9,26,F,4927
1972,9,26,M,5226
1972,9,27,F,4895
1972,9,27,M,5017
1972,9,28,F,4785
1972,9,28,M,4809
1972,9,29,F,4786
1972,9,29,M,4890
1972,9,30,F,4358
1972,9,30,M,4493
1972,9,31,F,2
1972,9,31,M,2
1972,9,99,F,32
1972,9,99,M,26
1972,10,1,F,3818
1972,10,1,M,4164
1972,10,2,F,4681
1972,10,2,M,4950
1972,10,3,F,4617
1972,10,3,M,4903
1972,10,4,F,4785
1972,10,4,M,4738
1972,10,5,F,4635
1972,10,5,M,4808
1972,10,6,F,4796
1972,10,6,M,4933
1972,10,7,F,4158
1972,10,7,M,4251
1972,10,8,F,3825
1972,10,8,M,4079
1972,10,9,F,4430
1972,10,9,M,4725
1972,10,10,F,4738
1972,10,10,M,5028
1972,10,11,F,4464
1972,10,11,M,4696
1972,10,12,F,4707
1972,10,12,M,4789
1972,10,13,F,4471
1972,10,13,M,4812
1972,10,14,F,4093
1972,10,14,M,4133
1972,10,15,F,3920
1972,10,15,M,3964
1972,10,16,F,4525
1972,10,16,M,4579
1972,10,17,F,4587
1972,10,17,M,4816
1972,10,18,F,4465
1972,10,18,M,4592
1972,10,19,F,4367
1972,10,19,M,4640
1972,10,20,F,4447
1972,10,20,M,4677
1972,10,21,F,3923
1972,10,21,M,4057
1972,10,22,F,3734
1972,10,22,M,3971
1972,10,23,F,4288
1972,10,23,M,4703
1972,10,24,F,4485
1972,10,24,M,4863
1972,10,25,F,4176
1972,10,25,M,4876
1972,10,26,F,4353
1972,10,26,M,4486
1972,10,27,F,4430
1972,10,27,M,4600
1972,10,28,F,3969
1972,10,28,M,4026
1972,10,29,F,3881
1972,10,29,M,4026
1972,10,30,F,4305
1972,10,30,M,4629
1972,10,31,F,4537
1972,10,31,M,4755
1972,10,99,F,14
1972,10,99,M,10
1972,11,1,F,4459
1972,11,1,M,4562
1972,11,2,F,4372
1972,11,2,M,4465
1972,11,3,F,4534
1972,11,3,M,4784
1972,11,4,F,3986
1972,11,4,M,4113
1972,11,5,F,3602
1972,11,5,M,3863
1972,11,6,F,4371
1972,11,6,M,4885
1972,11,7,F,4486
1972,11,7,M,4943
1972,11,8,F,4485
1972,11,8,M,4755
1972,11,9,F,4426
1972,11,9,M,4638
1972,11,10,F,4434
1972,11,10,M,4807
1972,11,11,F,4199
1972,11,11,M,4325
1972,11,12,F,3886
1972,11,12,M,3922
1972,11,13,F,4385
1972,11,13,M,4615
1972,11,14,F,4635
1972,11,14,M,4811
1972,11,15,F,4345
1972,11,15,M,4706
1972,11,16,F,4536
1972,11,16,M,4516
1972,11,17,F,4491
1972,11,17,M,4800
1972,11,18,F,3900
1972,11,18,M,4182
1972,11,19,F,3773
1972,11,19,M,4033
1972,11,20,F,4731
1972,11,20,M,4775
1972,11,21,F,4541
1972,11,21,M,5005
1972,11,22,F,4417
1972,11,22,M,4740
1972,11,23,F,3677
1972,11,23,M,3726
1972,11,24,F,4312
1972,11,24,M,4291
1972,11,25,F,4077
1972,11,25,M,4230
1972,11,26,F,3891
1972,11,26,M,3899
1972,11,27,F,4515
1972,11,27,M,4859
1972,11,28,F,4702
1972,11,28,M,4961
1972,11,29,F,4562
1972,11,29,M,4616
1972,11,30,F,4276
1972,11,30,M,4780
1972,11,31,F,8
1972,11,31,M,4
1972,11,99,F,22
1972,11,99,M,22
1972,12,1,F,4486
1972,12,1,M,4574
1972,12,2,F,3976
1972,12,2,M,4133
1972,12,3,F,3915
1972,12,3,M,3968
1972,12,4,F,4540
1972,12,4,M,4756
1972,12,5,F,4708
1972,12,5,M,4969
1972,12,6,F,4432
1972,12,6,M,4847
1972,12,7,F,4528
1972,12,7,M,4598
1972,12,8,F,4329
1972,12,8,M,4681
1972,12,9,F,4059
1972,12,9,M,4182
1972,12,10,F,3899
1972,12,10,M,3983
1972,12,11,F,4576
1972,12,11,M,4863
1972,12,12,F,4882
1972,12,12,M,5020
1972,12,13,F,4565
1972,12,13,M,4791
1972,12,14,F,4659
1972,12,14,M,4618
1972,12,15,F,4701
1972,12,15,M,5005
1972,12,16,F,4226
1972,12,16,M,4450
1972,12,17,F,3875
1972,12,17,M,3895
1972,12,18,F,4864
1972,12,18,M,5237
1972,12,19,F,4968
1972,12,19,M,5296
1972,12,20,F,4904
1972,12,20,M,4896
1972,12,21,F,4611
1972,12,21,M,4820
1972,12,22,F,4474
1972,12,22,M,4293
1972,12,23,F,3775
1972,12,23,M,3791
1972,12,24,F,3411
1972,12,24,M,3766
1972,12,25,F,3586
1972,12,25,M,3655
1972,12,26,F,4331
1972,12,26,M,4454
1972,12,27,F,4702
1972,12,27,M,5130
1972,12,28,F,4813
1972,12,28,M,5210
1972,12,29,F,4966
1972,12,29,M,5060
1972,12,30,F,4067
1972,12,30,M,4490
1972,12,31,F,3710
1972,12,31,M,4102
1972,12,99,F,20
1972,12,99,M,24
1973,1,1,F,3694
1973,1,1,M,3697
1973,1,2,F,4058
1973,1,2,M,4184
1973,1,3,F,4453
1973,1,3,M,4513
1973,1,4,F,4284
1973,1,4,M,4595
1973,1,5,F,4371
1973,1,5,M,4488
1973,1,6,F,3763
1973,1,6,M,4003
1973,1,7,F,3544
1973,1,7,M,3765
1973,1,8,F,4274
1973,1,8,M,4312
1973,1,9,F,4309
1973,1,9,M,4397
1973,1,10,F,4222
1973,1,10,M,4457
1973,1,11,F,4261
1973,1,11,M,4689
1973,1,12,F,4538
1973,1,12,M,4647
1973,1,13,F,3975
1973,1,13,M,4209
1973,1,14,F,3731
1973,1,14,M,3829
1973,1,15,F,4450
1973,1,15,M,4453
1973,1,16,F,4541
1973,1,16,M,4808
1973,1,17,F,4385
1973,1,17,M,4811
1973,1,18,F,4353
1973,1,18,M,4711
1973,1,19,F,4508
1973,1,19,M,4879
1973,1,20,F,3891
1973,1,20,M,4131
1973,1,21,F,3743
1973,1,21,M,3876
1973,1,22,F,4387
1973,1,22,M,4652
1973,1,23,F,4540
1973,1,23,M,4732
1973,1,24,F,4307
1973,1,24,M,4579
1973,1,25,F,4423
1973,1,25,M,4536
1973,1,26,F,4418
1973,1,26,M,4619
1973,1,27,F,3872
1973,1,27,M,4150
1973,1,28,F,3817
1973,1,28,M,4010
1973,1,29,F,4276
1973,1,29,M,4713
1973,1,30,F,4287
1973,1,30,M,4472
1973,1,31,F,4460
1973,1,31,M,4377
1973,1,99,F,28
1973,1,99,M,26
1973,2,1,F,4209
1973,2,1,M,4286
1973,2,2,F,4308
1973,2,2,M,4569
1973,2,3,F,4079
1973,2,3,M,4048
1973,2,4,F,3665
1973,2,4,M,3822
1973,2,5,F,4428
1973,2,5,M,4585
1973,2,6,F,4443
1973,2,6,M,4789
1973,2,7,F,4317
1973,2,7,M,4511
1973,2,8,F,4328
1973,2,8,M,4471
1973,2,9,F,4376
1973,2,9,M,4629
1973,2,10,F,3907
1973,2,10,M,4214
1973,2,11,F,3657
1973,2,11,M,3754
1973,2,12,F,4329
1973,2,12,M,4576
1973,2,13,F,4308
1973,2,13,M,4588
1973,2,14,F,4474
1973,2,14,M,4649
1973,2,15,F,4238
1973,2,15,M,4667
1973,2,16,F,4370
1973,2,16,M,4571
1973,2,17,F,3944
1973,2,17,M,4210
1973,2,18,F,3580
1973,2,18,M,3829
1973,2,19,F,4128
1973,2,19,M,4485
1973,2,20,F,4493
1973,2,20,M,4647
1973,2,21,F,4455
1973,2,21,M,4887
1973,2,22,F,4291
1973,2,22,M,4525
1973,2,23,F,4376
1973,2,23,M,4557
1973,2,24,F,4139
1973,2,24,M,4211
1973,2,25,F,3852
1973,2,25,M,4041
1973,2,26,F,4321
1973,2,26,M,4546
1973,2,27,F,4329
1973,2,27,M,4698
1973,2,28,F,4351
1973,2,28,M,4583
1973,2,29,F,3
1973,2,29,M,4
1973,2,99,F,20
1973,2,99,M,22
1973,3,1,F,4348
1973,3,1,M,4701
1973,3,2,F,4524
1973,3,2,M,4726
1973,3,3,F,4219
1973,3,3,M,4212
1973,3,4,F,3772
1973,3,4,M,4062
1973,3,5,F,4344
1973,3,5,M,4638
1973,3,6,F,4634
1973,3,6,M,4776
1973,3,7,F,4443
1973,3,7,M,4644
1973,3,8,F,4549
1973,3,8,M,4487
1973,3,9,F,4520
1973,3,9,M,4580
1973,3,10,F,4073
1973,3,10,M,4142
1973,3,11,F,3805
1973,3,11,M,3870
1973,3,12,F,4466
1973,3,12,M,4725
1973,3,13,F,4523
1973,3,13,M,4888
1973,3,14,F,4430
1973,3,14,M,4483
1973,3,15,F,4423
1973,3,15,M,4669
1973,3,16,F,4393
1973,3,16,M,4506
1973,3,17,F,3919
1973,3,17,M,4141
1973,3,18,F,3644
1973,3,18,M,3929
1973,3,19,F,4250
1973,3,19,M,4478
1973,3,20,F,4330
1973,3,20,M,4722
1973,3,21,F,4321
1973,3,21,M,4476
1973,3,22,F,4314
1973,3,22,M,4490
1973,3,23,F,4263
1973,3,23,M,4707
1973,3,24,F,3929
1973,3,24,M,3919
1973,3,25,F,3807
1973,3,25,M,3796
1973,3,26,F,4264
1973,3,26,M,4704
1973,3,27,F,4493
1973,3,27,M,4617
1973,3,28,F,4320
1973,3,28,M,4432
1973,3,29,F,4308
1973,3,29,M,4528
1973,3,30,F,4321
1973,3,30,M,4598
1973,3,31,F,3810
1973,3,31,M,4077
1973,3,99,F,12
1973,3,99,M,12
1973,4,1,F,3709
1973,4,1,M,3786
1973,4,2,F,4328
1973,4,2,M,4578
1973,4,3,F,4284
1973,4,3,M,4751
1973,4,4,F,4206
1973,4,4,M,4560
1973,4,5,F,4100
1973,4,5,M,4407
1973,4,6,F,4243
1973,4,6,M,4372
1973,4,7,F,3932
1973,4,7,M,4128
1973,4,8,F,3612
1973,4,8,M,3743
1973,4,9,F,4160
1973,4,9,M,4289
1973,4,10,F,4378
1973,4,10,M,4465
1973,4,11,F,4295
1973,4,11,M,4486
1973,4,12,F,4154
1973,4,12,M,4459
1973,4,13,F,4111
1973,4,13,M,4505
1973,4,14,F,3763
1973,4,14,M,3682
1973,4,15,F,3468
1973,4,15,M,3699
1973,4,16,F,4212
1973,4,16,M,4447
1973,4,17,F,4449
1973,4,17,M,4468
1973,4,18,F,4325
1973,4,18,M,4566
1973,4,19,F,4279
1973,4,19,M,4393
1973,4,20,F,4020
1973,4,20,M,4520
1973,4,21,F,3663
1973,4,21,M,3916
1973,4,22,F,3323
1973,4,22,M,3631
1973,4,23,F,4112
1973,4,23,M,4260
1973,4,24,F,4162
1973,4,24,M,4595
1973,4,25,F,4060
1973,4,25,M,4292
1973,4,26,F,4175
1973,4,26,M,4333
1973,4,27,F,4132
1973,4,27,M,4405
1973,4,28,F,3612
1973,4,28,M,3778
1973,4,29,F,3249
1973,4,29,M,3508
1973,4,30,F,4131
1973,4,30,M,4383
1973,4,31,M,2
1973,4,99,F,16
1973,4,99,M,12
1973,5,1,F,4370
1973,5,1,M,4476
1973,5,2,F,3971
1973,5,2,M,4530
1973,5,3,F,4122
1973,5,3,M,4199
1973,5,4,F,3980
1973,5,4,M,4316
1973,5,5,F,3558
1973,5,5,M,3988
1973,5,6,F,3378
1973,5,6,M,3514
1973,5,7,F,4038
1973,5,7,M,4236
1973,5,8,F,4423
1973,5,8,M,4557
1973,5,9,F,4338
1973,5,9,M,4288
1973,5,10,F,4012
1973,5,10,M,4426
1973,5,11,F,4202
1973,5,11,M,4417
1973,5,12,F,3790
1973,5,12,M,3649
1973,5,13,F,3550
1973,5,13,M,3439
1973,5,14,F,3985
1973,5,14,M,4251
1973,5,15,F,4311
1973,5,15,M,4465
1973,5,16,F,4127
1973,5,16,M,4418
1973,5,17,F,4136
1973,5,17,M,4413
1973,5,18,F,4100
1973,5,18,M,4484
1973,5,19,F,3674
1973,5,19,M,4025
1973,5,20,F,3548
1973,5,20,M,3617
1973,5,21,F,4222
1973,5,21,M,4439
1973,5,22,F,4230
1973,5,22,M,4537
1973,5,23,F,4182
1973,5,23,M,4324
1973,5,24,F,4043
1973,5,24,M,4386
1973,5,25,F,4380
1973,5,25,M,4717
1973,5,26,F,3624
1973,5,26,M,4084
1973,5,27,F,3540
1973,5,27,M,3639
1973,5,28,F,3517
1973,5,28,M,3786
1973,5,29,F,4293
1973,5,29,M,4616
1973,5,30,F,4176
1973,5,30,M,4609
1973,5,31,F,4231
1973,5,31,M,4357
1973,5,99,F,10
1973,5,99,M,4
1973,6,1,F,4353
1973,6,1,M,4502
1973,6,2,F,3777
1973,6,2,M,4069
1973,6,3,F,3482
1973,6,3,M,3727
1973,6,4,F,4220
1973,6,4,M,4285
1973,6,5,F,4280
1973,6,5,M,4618
1973,6,6,F,4160
1973,6,6,M,4546
1973,6,7,F,4244
1973,6,7,M,4542
1973,6,8,F,4131
1973,6,8,M,4670
1973,6,9,F,3847
1973,6,9,M,4083
1973,6,10,F,3561
1973,6,10,M,3769
1973,6,11,F,4203
1973,6,11,M,4693
1973,6,12,F,4423
1973,6,12,M,4603
1973,6,13,F,4115
1973,6,13,M,4615
1973,6,14,F,4197
1973,6,14,M,4428
1973,6,15,F,4300
1973,6,15,M,4522
1973,6,16,F,3908
1973,6,16,M,4117
1973,6,17,F,3617
1973,6,17,M,3788
1973,6,18,F,4358
1973,6,18,M,4601
1973,6,19,F,4357
1973,6,19,M,4689
1973,6,20,F,4257
1973,6,20,M,4445
1973,6,21,F,4344
1973,6,21,M,4438
1973,6,22,F,4337
1973,6,22,M,4591
1973,6,23,F,3812
1973,6,23,M,3970
1973,6,24,F,3543
1973,6,24,M,3738
1973,6,25,F,4228
1973,6,25,M,4562
1973,6,26,F,4417
1973,6,26,M,4664
1973,6,27,F,4404
1973,6,27,M,4608
1973,6,28,F,4314
1973,6,28,M,4754
1973,6,29,F,4396
1973,6,29,M,4612
1973,6,30,F,3912
1973,6,30,M,4019
1973,6,31,F,2
1973,6,31,M,6
1973,6,99,F,14
1973,6,99,M,12
1973,7,1,F,3611
1973,7,1,M,3950
1973,7,2,F,4445
1973,7,2,M,4558
1973,7,3,F,4686
1973,7,3,M,5143
1973,7,4,F,3861
1973,7,4,M,4049
1973,7,5,F,4533
1973,7,5,M,4635
1973,7,6,F,4576
1973,7,6,M,4874
1973,7,7,F,3956
1973,7,7,M,4396
1973,7,8,F,3879
1973,7,8,M,3908
1973,7,9,F,4623
1973,7,9,M,4703
1973,7,10,F,4655
1973,7,10,M,4972
1973,7,11,F,4482
1973,7,11,M,4715
1973,7,12,F,4284
1973,7,12,M,4655
1973,7,13,F,4345
1973,7,13,M,4683
1973,7,14,F,4115
1973,7,14,M,4330
1973,7,15,F,3640
1973,7,15,M,3911
1973,7,16,F,4483
1973,7,16,M,4607
1973,7,17,F,4559
1973,7,17,M,5080
1973,7,18,F,4335
1973,7,18,M,4937
1973,7,19,F,4526
1973,7,19,M,4764
1973,7,20,F,4557
1973,7,20,M,4913
1973,7,21,F,4009
1973,7,21,M,4286
1973,7,22,F,3917
1973,7,22,M,3727
1973,7,23,F,4574
1973,7,23,M,4662
1973,7,24,F,4484
1973,7,24,M,4966
1973,7,25,F,4665
1973,7,25,M,4828
1973,7,26,F,4613
1973,7,26,M,4719
1973,7,27,F,4618
1973,7,27,M,4798
1973,7,28,F,4117
1973,7,28,M,4307
1973,7,29,F,3764
1973,7,29,M,3981
1973,7,30,F,4502
1973,7,30,M,4723
1973,7,31,F,4613
1973,7,31,M,5089
1973,7,99,F,24
1973,7,99,M,14
